loan_number,loan_status_description
74644891,COMPLETED
79592751,CURRENT
78994687,COMPLETED
39977179,CHARGEOFF
49227263,COMPLETED
50758464,COMPLETED
77577969,CURRENT
62326848,COMPLETED
35054231,COMPLETED
44045790,COMPLETED
3374346,COMPLETED
49159242,COMPLETED
65632429,COMPLETED
60784357,CURRENT
21169912,CURRENT
50608193,COMPLETED
71795048,COMPLETED
19195847,CHARGEOFF
1625162,COMPLETED
3676967,CHARGEOFF
12956695,COMPLETED
8967297,COMPLETED
1204988,CHARGEOFF
73151170,CURRENT
63868495,COMPLETED
81493459,CHARGEOFF
65322839,COMPLETED
36019312,COMPLETED
49623359,COMPLETED
10875145,CHARGEOFF
38627269,COMPLETED
2897025,COMPLETED
75277016,COMPLETED
51065986,CURRENT
6926650,COMPLETED
65140498,CHARGEOFF
70852305,CURRENT
14640262,COMPLETED
23093072,COMPLETED
65443118,COMPLETED
7626071,COMPLETED
42632183,COMPLETED
68757066,CURRENT
63489014,COMPLETED
75341221,CURRENT
81366499,CURRENT
44320012,COMPLETED
10167985,CHARGEOFF
31177604,COMPLETED
58522240,COMPLETED
51176942,COMPLETED
78860655,COMPLETED
44885352,COMPLETED
6708833,COMPLETED
78169924,CURRENT
71844672,CHARGEOFF
10149801,CHARGEOFF
70872497,CURRENT
31226358,COMPLETED
1470183,CURRENT
13378105,COMPLETED
19176520,COMPLETED
63416976,CURRENT
24645262,COMPLETED
5757654,COMPLETED
70842833,COMPLETED
63529068,COMPLETED
66566071,COMPLETED
22422224,COMPLETED
60850186,COMPLETED
46116711,COMPLETED
38545167,COMPLETED
43155474,COMPLETED
84132895,COMPLETED
8234635,COMPLETED
11245495,COMPLETED
46671925,COMPLETED
12416896,COMPLETED
78559130,COMPLETED
60741154,CHARGEOFF
82830244,CHARGEOFF
67266363,CURRENT
71955726,COMPLETED
24024101,COMPLETED
60205272,COMPLETED
14510170,COMPLETED
81505007,CURRENT
6385037,COMPLETED
1220748,DEFAULTED
48555462,COMPLETED
12666562,COMPLETED
61581336,COMPLETED
74411195,CURRENT
9785387,COMPLETED
57764224,CHARGEOFF
59453165,COMPLETED
65843798,COMPLETED
13176100,CURRENT
63929474,COMPLETED
40491153,CURRENT
21109612,CURRENT
60813632,COMPLETED
78229935,CURRENT
27661146,CHARGEOFF
16472849,COMPLETED
9866145,CHARGEOFF
54218301,COMPLETED
55584405,CURRENT
68904624,COMPLETED
12815604,COMPLETED
74021871,CURRENT
1945510,CURRENT
6194808,CHARGEOFF
24625394,CURRENT
63405517,CURRENT
60396894,CURRENT
63742161,COMPLETED
62654880,CURRENT
78379106,CHARGEOFF
8785754,COMPLETED
73895555,CURRENT
42683331,COMPLETED
52616266,COMPLETED
67545356,COMPLETED
3349813,COMPLETED
56107253,COMPLETED
22473227,CHARGEOFF
55920286,CHARGEOFF
50024602,CHARGEOFF
65452538,CHARGEOFF
40118301,COMPLETED
73191122,CURRENT
63470249,COMPLETED
70902113,COMPLETED
13457427,COMPLETED
3344885,COMPLETED
22424090,COMPLETED
40583090,COMPLETED
54534649,CHARGEOFF
55999981,CURRENT
10494920,CURRENT
33571469,COMPLETED
55081538,CURRENT
72082933,CURRENT
13025625,COMPLETED
81415149,COMPLETED
3497961,COMPLETED
12856520,COMPLETED
27240122,COMPLETED
42513659,CHARGEOFF
20701374,COMPLETED
59638225,COMPLETED
1450109,COMPLETED
57713115,CHARGEOFF
80728437,CHARGEOFF
7079793,COMPLETED
44115204,CHARGEOFF
13048215,COMPLETED
81564641,CURRENT
10070435,COMPLETED
50528263,COMPLETED
34444053,COMPLETED
65905337,CURRENT
58712615,COMPLETED
28131994,CURRENT
31396507,COMPLETED
55219382,COMPLETED
2081985,COMPLETED
1467035,COMPLETED
41196772,COMPLETED
43810504,COMPLETED
71745046,CURRENT
50417746,COMPLETED
42924475,COMPLETED
43025270,COMPLETED
10475062,COMPLETED
60636963,COMPLETED
31166283,COMPLETED
6647497,COMPLETED
67968579,CURRENT
61418888,CURRENT
43034272,COMPLETED
60665468,COMPLETED
56021699,COMPLETED
1444081,CHARGEOFF
56260535,COMPLETED
61534216,CHARGEOFF
79024221,CURRENT
21240856,COMPLETED
74631199,COMPLETED
1545971,COMPLETED
24795164,COMPLETED
3487908,CHARGEOFF
55300543,COMPLETED
78964806,CURRENT
21930888,COMPLETED
65601535,CURRENT
47210823,CURRENT
57664115,CURRENT
16361429,CHARGEOFF
28702705,COMPLETED
13657265,CHARGEOFF
74944329,CURRENT
48606709,COMPLETED
59101027,COMPLETED
9828196,CURRENT
69535196,COMPLETED
19136358,CURRENT
5885463,COMPLETED
58370398,COMPLETED
65675941,COMPLETED
4297901,COMPLETED
60606917,CURRENT
60675309,COMPLETED
80588896,CURRENT
25927454,COMPLETED
17263064,CHARGEOFF
1571123,COMPLETED
73608581,COMPLETED
6532382,COMPLETED
83767478,COMPLETED
9865584,COMPLETED
30125346,CURRENT
1523112,COMPLETED
43289110,COMPLETED
1705371,CURRENT
58171205,CURRENT
5054996,COMPLETED
26157999,COMPLETED
6166582,CHARGEOFF
34793316,COMPLETED
20117648,COMPLETED
68566024,CURRENT
44965163,COMPLETED
59401794,COMPLETED
56057130,CHARGEOFF
7915225,COMPLETED
62127283,COMPLETED
40481786,COMPLETED
57864454,COMPLETED
30245541,CURRENT
38448929,COMPLETED
38639043,COMPLETED
70190430,COMPLETED
20169566,CURRENT
46683368,CHARGEOFF
75698151,CURRENT
7925987,COMPLETED
57704683,CURRENT
79722002,COMPLETED
2378096,COMPLETED
46641750,COMPLETED
41388415,COMPLETED
72113104,CURRENT
64079367,COMPLETED
9415183,CURRENT
78729793,CURRENT
1693541,COMPLETED
66451707,COMPLETED
20090183,CURRENT
46204943,CURRENT
5788411,COMPLETED
4934889,CHARGEOFF
81454586,CURRENT
71109233,CHARGEOFF
68464833,COMPLETED
40943939,CHARGEOFF
40227267,COMPLETED
10179295,CHARGEOFF
58532172,COMPLETED
63498771,COMPLETED
55289831,COMPLETED
1523276,COMPLETED
51997294,COMPLETED
63329404,CURRENT
9135346,COMPLETED
83458482,CURRENT
83173105,CHARGEOFF
19917939,COMPLETED
69524255,COMPLETED
43166432,CHARGEOFF
65038777,CURRENT
40392446,COMPLETED
44807284,COMPLETED
67948421,CURRENT
51966702,COMPLETED
3639109,COMPLETED
3367205,COMPLETED
3383302,COMPLETED
26169719,COMPLETED
10123195,COMPLETED
79051390,CURRENT
36169409,CURRENT
68515973,COMPLETED
1518058,COMPLETED
49197962,CURRENT
68862543,COMPLETED
40454020,COMPLETED
12525226,CHARGEOFF
13438396,COMPLETED
59300131,COMPLETED
68673851,CURRENT
28782724,COMPLETED
27591490,COMPLETED
22383265,COMPLETED
24274372,COMPLETED
70862533,COMPLETED
24746708,COMPLETED
60365557,CURRENT
60931493,COMPLETED
33110585,COMPLETED
1159542,COMPLETED
78800624,CURRENT
3348479,COMPLETED
12845930,COMPLETED
72615182,CHARGEOFF
62559751,CURRENT
28352814,CURRENT
79211398,COMPLETED
46437202,COMPLETED
23863565,COMPLETED
13085914,CURRENT
46630276,CURRENT
44846646,COMPLETED
65362907,CURRENT
3931711,COMPLETED
41670183,CURRENT
81433564,CURRENT
65514019,COMPLETED
1405579,COMPLETED
5947434,COMPLETED
6330720,COMPLETED
50515344,CHARGEOFF
70702042,COMPLETED
63742406,COMPLETED
74594410,CURRENT
46684561,CHARGEOFF
38644261,DEFAULTED
41071693,COMPLETED
11284862,COMPLETED
70553441,CHARGEOFF
75750167,COMPLETED
9209763,COMPLETED
42283613,CHARGEOFF
30395923,COMPLETED
48716478,COMPLETED
3288874,COMPLETED
61424656,COMPLETED
72082909,CURRENT
6160027,CHARGEOFF
1637522,COMPLETED
42315811,COMPLETED
33181947,COMPLETED
68029163,COMPLETED
69434223,CHARGEOFF
56110879,CURRENT
46347384,COMPLETED
61462071,CURRENT
40441686,COMPLETED
67318834,CURRENT
75180705,CURRENT
18004612,CURRENT
83284896,CURRENT
79231069,COMPLETED
16142045,CHARGEOFF
78760220,COMPLETED
40361421,CURRENT
47867449,COMPLETED
3929398,CHARGEOFF
75320917,COMPLETED
49954518,COMPLETED
59649356,COMPLETED
5244878,CHARGEOFF
27591928,COMPLETED
28873456,COMPLETED
68364605,COMPLETED
2504626,COMPLETED
17594749,COMPLETED
31287102,COMPLETED
27631082,COMPLETED
13296601,COMPLETED
27540624,COMPLETED
46693082,COMPLETED
79965760,COMPLETED
32459042,CHARGEOFF
12735556,COMPLETED
72226850,COMPLETED
4314761,CHARGEOFF
36341546,CHARGEOFF
41740935,CURRENT
48624891,CHARGEOFF
56038171,CHARGEOFF
12465128,COMPLETED
17863643,COMPLETED
79845195,CURRENT
63247880,COMPLETED
48996629,COMPLETED
61983239,CHARGEOFF
29294582,CHARGEOFF
68242785,COMPLETED
38614705,CHARGEOFF
13145873,DEFAULTED
21160874,CHARGEOFF
49643861,CHARGEOFF
21160069,CURRENT
31246852,COMPLETED
62549144,COMPLETED
25467091,COMPLETED
75889006,COMPLETED
32179134,COMPLETED
39530127,COMPLETED
8015084,CHARGEOFF
19486470,COMPLETED
34914104,COMPLETED
48012249,CURRENT
43125663,CHARGEOFF
10474932,CHARGEOFF
8265628,CURRENT
8285724,COMPLETED
48010488,CHARGEOFF
54238461,COMPLETED
77421010,CURRENT
25557227,COMPLETED
79144358,CHARGEOFF
75161989,CURRENT
79541519,COMPLETED
45494821,COMPLETED
71025714,CURRENT
16672226,COMPLETED
25967293,COMPLETED
65944143,CURRENT
7078023,COMPLETED
29003998,CHARGEOFF
20359116,COMPLETED
65884403,CURRENT
12836012,COMPLETED
33301286,COMPLETED
40756495,COMPLETED
66414431,COMPLETED
35266830,CURRENT
24035021,COMPLETED
60843968,CURRENT
12256546,COMPLETED
39651597,COMPLETED
17472818,CHARGEOFF
49373125,COMPLETED
6595934,COMPLETED
46695255,COMPLETED
72012150,DEFAULTED
12966194,COMPLETED
21791016,CURRENT
59290749,CHARGEOFF
74271289,COMPLETED
6539568,COMPLETED
78973259,CURRENT
3925938,COMPLETED
39761836,COMPLETED
63178921,COMPLETED
41102350,COMPLETED
48284452,CHARGEOFF
21390284,COMPLETED
29864806,CURRENT
1569947,COMPLETED
60914507,COMPLETED
37157715,COMPLETED
16652348,CHARGEOFF
19557294,CHARGEOFF
53474586,COMPLETED
70873274,COMPLETED
5624946,CHARGEOFF
39240667,COMPLETED
1408557,COMPLETED
7924945,CHARGEOFF
49974570,COMPLETED
63389295,COMPLETED
16332238,COMPLETED
71965545,COMPLETED
21431198,COMPLETED
5966723,COMPLETED
57286344,COMPLETED
10156440,COMPLETED
6095416,COMPLETED
75231401,CURRENT
1142355,COMPLETED
24756321,CHARGEOFF
3359525,COMPLETED
65765292,COMPLETED
4285420,CHARGEOFF
55251573,COMPLETED
46631344,COMPLETED
20770041,COMPLETED
59472314,CURRENT
22283233,CHARGEOFF
40969373,CHARGEOFF
54317039,COMPLETED
46174633,CURRENT
36351473,CHARGEOFF
15740533,COMPLETED
66410994,DEFAULTED
62175317,CURRENT
38495931,COMPLETED
6975570,CURRENT
38301124,COMPLETED
55078716,COMPLETED
4564775,COMPLETED
21331072,COMPLETED
56081088,CHARGEOFF
14508372,COMPLETED
1075089,COMPLETED
71553171,CURRENT
57307258,COMPLETED
28773364,COMPLETED
41009421,COMPLETED
45404114,CHARGEOFF
7648994,CHARGEOFF
74031886,CHARGEOFF
57814349,COMPLETED
1240407,COMPLETED
5762201,COMPLETED
21421005,CHARGEOFF
75151128,CURRENT
40481810,COMPLETED
8147128,COMPLETED
81363884,CURRENT
55129557,COMPLETED
27921985,COMPLETED
15250830,COMPLETED
24835756,COMPLETED
3291891,COMPLETED
1198958,COMPLETED
40157120,COMPLETED
32409043,COMPLETED
31868182,CHARGEOFF
38008135,COMPLETED
8495246,COMPLETED
3643445,COMPLETED
70331573,CURRENT
58110703,CURRENT
55627269,COMPLETED
46998730,COMPLETED
79074558,DEFAULTED
4797215,COMPLETED
25296529,COMPLETED
4095218,COMPLETED
46732350,COMPLETED
17302882,COMPLETED
3927028,COMPLETED
1563573,CHARGEOFF
30146033,CURRENT
70942180,COMPLETED
67235520,COMPLETED
74713163,COMPLETED
68635594,COMPLETED
57682563,CURRENT
53182735,COMPLETED
78598753,COMPLETED
68355655,CURRENT
6105331,COMPLETED
59915239,COMPLETED
61489862,COMPLETED
6896277,CURRENT
3809450,COMPLETED
63661714,CURRENT
27911986,CHARGEOFF
7378649,CURRENT
41079800,COMPLETED
67425743,CURRENT
55211645,CURRENT
5640621,COMPLETED
77570340,CURRENT
52456523,COMPLETED
12587715,CHARGEOFF
62285801,COMPLETED
63289326,CURRENT
65464370,COMPLETED
70691083,CURRENT
60416312,CURRENT
67035452,COMPLETED
68252673,CHARGEOFF
63286946,COMPLETED
77467432,CHARGEOFF
39740799,COMPLETED
1444902,COMPLETED
60407277,CURRENT
56141359,COMPLETED
14378348,COMPLETED
62003301,CURRENT
63435125,COMPLETED
57578266,CURRENT
63250069,COMPLETED
79815454,CURRENT
26809613,COMPLETED
79320392,CHARGEOFF
46446581,COMPLETED
60635780,COMPLETED
22382428,CURRENT
75232602,CURRENT
1214232,DEFAULTED
22762576,COMPLETED
69783188,CURRENT
38301935,CURRENT
59371504,COMPLETED
38008394,CURRENT
7050402,COMPLETED
5555787,CURRENT
56572191,CURRENT
10086296,COMPLETED
49106841,CHARGEOFF
55967259,CURRENT
56071936,CHARGEOFF
48627075,COMPLETED
28072047,COMPLETED
16792201,CHARGEOFF
65108969,COMPLETED
70781403,CHARGEOFF
60810212,COMPLETED
7335905,COMPLETED
77851166,COMPLETED
66633630,COMPLETED
5264612,COMPLETED
77318466,CURRENT
60820618,CURRENT
56934564,CHARGEOFF
54107192,COMPLETED
59411320,CURRENT
17934785,COMPLETED
61642499,COMPLETED
40393526,CHARGEOFF
46685270,COMPLETED
35044158,COMPLETED
1131914,CHARGEOFF
81534064,CURRENT
6927169,CURRENT
27732064,COMPLETED
13506993,COMPLETED
1685859,COMPLETED
48304155,COMPLETED
80628331,COMPLETED
54067337,CURRENT
48051819,COMPLETED
8595671,COMPLETED
7647878,CHARGEOFF
34322368,COMPLETED
38469626,COMPLETED
51055253,CHARGEOFF
68443633,CHARGEOFF
3667122,COMPLETED
39622084,COMPLETED
2081453,COMPLETED
8396165,COMPLETED
3355445,COMPLETED
48654345,COMPLETED
68526903,COMPLETED
60475617,COMPLETED
61972147,CURRENT
20869344,COMPLETED
7914814,CURRENT
35949500,COMPLETED
45934208,COMPLETED
10157101,COMPLETED
1093908,CHARGEOFF
53372668,CHARGEOFF
18614412,COMPLETED
51968508,CHARGEOFF
60548062,COMPLETED
4114960,CURRENT
7093813,CHARGEOFF
10112376,COMPLETED
2994742,COMPLETED
48625539,COMPLETED
57743341,CHARGEOFF
1332784,COMPLETED
12646860,COMPLETED
45272254,CHARGEOFF
6190825,COMPLETED
8976312,COMPLETED
73418822,CURRENT
7647607,COMPLETED
50323819,COMPLETED
73271256,COMPLETED
49197910,CURRENT
81564666,CURRENT
43519276,COMPLETED
79432970,CURRENT
16531373,CURRENT
31717823,COMPLETED
2994708,COMPLETED
63178137,COMPLETED
51978096,CURRENT
59181677,COMPLETED
65754289,COMPLETED
13067431,CHARGEOFF
17633265,CHARGEOFF
60666638,COMPLETED
79643191,CURRENT
34181806,COMPLETED
73639472,CHARGEOFF
1150511,COMPLETED
75199860,CURRENT
63404470,CHARGEOFF
63507555,CURRENT
7086543,COMPLETED
12397965,COMPLETED
8649461,COMPLETED
43206415,COMPLETED
17472766,CHARGEOFF
17593992,COMPLETED
1443099,COMPLETED
68597335,CURRENT
56017263,CURRENT
60772609,CHARGEOFF
1538641,COMPLETED
80568607,CURRENT
46154754,COMPLETED
27702145,COMPLETED
59310020,CURRENT
41163035,COMPLETED
20137653,COMPLETED
3015179,COMPLETED
1477869,COMPLETED
26309697,CHARGEOFF
53352163,COMPLETED
10725789,COMPLETED
1517119,COMPLETED
24023659,CURRENT
56250298,CURRENT
21761120,COMPLETED
46822793,CHARGEOFF
6394899,COMPLETED
75141890,CURRENT
68670849,CURRENT
32058888,COMPLETED
34973497,COMPLETED
72164314,COMPLETED
41216135,COMPLETED
4155034,COMPLETED
48655028,CURRENT
3732757,COMPLETED
59179388,COMPLETED
44269731,COMPLETED
7437579,COMPLETED
40570795,COMPLETED
69942681,CURRENT
10071694,CHARGEOFF
50596446,COMPLETED
34323123,COMPLETED
1224634,COMPLETED
7085710,COMPLETED
46724808,COMPLETED
51317794,COMPLETED
31217448,COMPLETED
12508569,CHARGEOFF
1348605,COMPLETED
33311341,COMPLETED
40930543,COMPLETED
10122480,COMPLETED
70072073,CURRENT
48464734,CURRENT
35969514,CURRENT
22452275,COMPLETED
39740031,COMPLETED
1515443,COMPLETED
48586151,COMPLETED
19015798,COMPLETED
61523379,CHARGEOFF
66595896,CURRENT
52249277,COMPLETED
75477984,CURRENT
79311243,COMPLETED
83074426,COMPLETED
66420129,COMPLETED
70011069,CURRENT
61792589,COMPLETED
83776657,COMPLETED
69425983,COMPLETED
1233482,COMPLETED
1363066,CURRENT
70836652,CHARGEOFF
56027439,CHARGEOFF
1077550,COMPLETED
65784393,COMPLETED
23393335,CURRENT
8125420,COMPLETED
65986134,CHARGEOFF
33201623,COMPLETED
28752657,CURRENT
13006286,CHARGEOFF
1450222,COMPLETED
2865654,CHARGEOFF
71483137,COMPLETED
20489595,CURRENT
60587287,CHARGEOFF
20050096,CHARGEOFF
55118751,CHARGEOFF
70901995,CURRENT
58050123,COMPLETED
62265255,COMPLETED
16422856,CHARGEOFF
40511620,COMPLETED
6286267,COMPLETED
24234748,COMPLETED
57883446,COMPLETED
32338824,COMPLETED
65746786,CURRENT
40471427,COMPLETED
39551572,COMPLETED
11286015,COMPLETED
33161774,CHARGEOFF
66564047,CURRENT
15860870,COMPLETED
7668261,COMPLETED
81483409,COMPLETED
8588854,CHARGEOFF
10565643,COMPLETED
36830352,COMPLETED
37167752,COMPLETED
72522735,CHARGEOFF
55556054,COMPLETED
56067452,COMPLETED
13057834,COMPLETED
65322501,CHARGEOFF
29754643,COMPLETED
62156850,CURRENT
1591858,CURRENT
64068432,CHARGEOFF
70633011,CURRENT
10156318,COMPLETED
29034004,COMPLETED
21490942,CURRENT
13398029,COMPLETED
48754425,CURRENT
8365898,COMPLETED
70640894,COMPLETED
48565688,COMPLETED
1431504,COMPLETED
5965755,COMPLETED
53232543,COMPLETED
53914610,COMPLETED
76291511,COMPLETED
66485369,CURRENT
63435989,CHARGEOFF
41131570,COMPLETED
81467409,COMPLETED
53051126,COMPLETED
12234980,COMPLETED
5789707,COMPLETED
46641284,COMPLETED
51346850,COMPLETED
57458388,CURRENT
14609184,COMPLETED
57832310,CHARGEOFF
38762256,CURRENT
49723897,COMPLETED
46577345,COMPLETED
79321018,COMPLETED
69783306,CURRENT
46776026,CURRENT
8266071,COMPLETED
72575714,CURRENT
72714929,COMPLETED
1588283,COMPLETED
5786769,COMPLETED
6316194,COMPLETED
26829650,COMPLETED
50084134,COMPLETED
48754851,COMPLETED
66495432,CURRENT
58180997,CURRENT
66016351,CHARGEOFF
72564767,COMPLETED
81576287,CURRENT
19607448,COMPLETED
59249626,COMPLETED
13517508,CURRENT
7096226,COMPLETED
5649555,COMPLETED
5055143,CHARGEOFF
38544461,COMPLETED
11544634,COMPLETED
59080314,CURRENT
54544420,CURRENT
65717620,CURRENT
81038244,CURRENT
2824633,COMPLETED
57894802,COMPLETED
42673843,CURRENT
28623682,COMPLETED
36571333,CURRENT
70711204,CURRENT
60475183,COMPLETED
73599370,COMPLETED
21371009,COMPLETED
9208037,CHARGEOFF
6827391,COMPLETED
83202236,CURRENT
62306160,COMPLETED
50580293,COMPLETED
68831187,CURRENT
17092737,COMPLETED
13908234,COMPLETED
31266369,COMPLETED
5455868,COMPLETED
77386700,CURRENT
32099146,COMPLETED
8617450,COMPLETED
36230626,COMPLETED
55401423,CURRENT
72625887,CURRENT
72784761,CURRENT
55452824,COMPLETED
5626750,COMPLETED
5042298,CURRENT
7699926,CURRENT
84132563,COMPLETED
55299597,COMPLETED
5772135,COMPLETED
50587244,COMPLETED
45494761,COMPLETED
74743219,CHARGEOFF
66065956,COMPLETED
42453703,COMPLETED
23232852,COMPLETED
40412773,CURRENT
10172265,COMPLETED
68535687,COMPLETED
72259547,COMPLETED
74131320,CURRENT
1385632,CHARGEOFF
78964345,COMPLETED
57025305,CHARGEOFF
40187709,COMPLETED
63467588,COMPLETED
79571383,CHARGEOFF
58331052,COMPLETED
3731933,COMPLETED
56452303,COMPLETED
72722338,CURRENT
5770398,COMPLETED
41257456,COMPLETED
68498914,COMPLETED
9295168,CURRENT
51880691,COMPLETED
74566410,CURRENT
18785085,COMPLETED
36231239,COMPLETED
77576190,CHARGEOFF
78730363,COMPLETED
80699176,COMPLETED
30505797,CHARGEOFF
65764875,COMPLETED
11335610,COMPLETED
5763791,CHARGEOFF
7053777,COMPLETED
75972727,COMPLETED
4765180,COMPLETED
51316358,CHARGEOFF
1486797,COMPLETED
57064631,COMPLETED
69993239,COMPLETED
51848740,COMPLETED
19716642,COMPLETED
38302549,COMPLETED
17684956,CHARGEOFF
48555781,CHARGEOFF
83776189,CURRENT
40402005,COMPLETED
71463079,CURRENT
53514256,COMPLETED
50656335,COMPLETED
65159112,CHARGEOFF
33330292,CURRENT
66240890,CHARGEOFF
38181771,CURRENT
75800025,CURRENT
65724755,COMPLETED
32419565,CURRENT
21510766,CURRENT
78318611,CURRENT
70481169,COMPLETED
63215918,COMPLETED
65611894,COMPLETED
7564951,COMPLETED
49925263,CHARGEOFF
62235508,CURRENT
3379145,COMPLETED
63631419,CHARGEOFF
54303152,COMPLETED
12397982,COMPLETED
75223365,CURRENT
73649593,CURRENT
68567055,COMPLETED
32199132,COMPLETED
38468375,COMPLETED
77396660,CURRENT
6829454,COMPLETED
40138157,CURRENT
58653145,DEFAULTED
63220696,COMPLETED
64250245,COMPLETED
5505402,COMPLETED
49654224,COMPLETED
15440622,COMPLETED
12246713,COMPLETED
77586117,CURRENT
22353083,COMPLETED
12498517,COMPLETED
36421622,COMPLETED
10578593,COMPLETED
73944225,COMPLETED
74666479,CHARGEOFF
70901830,COMPLETED
61354530,CURRENT
71002462,COMPLETED
48555537,CHARGEOFF
5375558,COMPLETED
70873176,CURRENT
50486340,COMPLETED
38700462,COMPLETED
56462215,CURRENT
75323134,COMPLETED
41041265,COMPLETED
46612053,CURRENT
46765806,COMPLETED
67398594,COMPLETED
19557379,COMPLETED
25155976,CHARGEOFF
3157290,COMPLETED
65712173,CURRENT
25167962,COMPLETED
1583441,COMPLETED
2089659,COMPLETED
50343206,CHARGEOFF
78984244,COMPLETED
4528288,COMPLETED
73894664,COMPLETED
75219410,CURRENT
13647383,COMPLETED
13045515,COMPLETED
28603932,COMPLETED
31306551,CHARGEOFF
62654948,CURRENT
60915038,COMPLETED
43145853,COMPLETED
8305106,COMPLETED
34101918,COMPLETED
76945685,CURRENT
46366215,COMPLETED
11264606,COMPLETED
63398114,CURRENT
81375081,CURRENT
77517017,COMPLETED
10175601,COMPLETED
70791555,CHARGEOFF
67878548,COMPLETED
12596732,COMPLETED
50094233,COMPLETED
53101835,CHARGEOFF
21220491,COMPLETED
59471711,COMPLETED
11448176,COMPLETED
29264433,COMPLETED
3807940,COMPLETED
3148154,COMPLETED
78669895,CURRENT
41409869,CURRENT
1203072,COMPLETED
67798797,CHARGEOFF
1550452,COMPLETED
73853482,COMPLETED
61412782,COMPLETED
6264615,COMPLETED
64998968,COMPLETED
22404863,COMPLETED
42121495,CHARGEOFF
7275116,COMPLETED
82237357,COMPLETED
66450809,CHARGEOFF
46735666,COMPLETED
2435218,COMPLETED
51217150,COMPLETED
11638337,CURRENT
37138019,COMPLETED
43860504,COMPLETED
16511494,COMPLETED
28933504,COMPLETED
2370006,COMPLETED
43892774,COMPLETED
16383171,COMPLETED
55574631,COMPLETED
12916400,COMPLETED
77498053,CURRENT
56047252,COMPLETED
43391527,COMPLETED
78168501,COMPLETED
54889206,CHARGEOFF
59411700,CHARGEOFF
81355953,CURRENT
63475478,COMPLETED
2835849,COMPLETED
77399098,COMPLETED
7447038,COMPLETED
55202694,CURRENT
48202654,COMPLETED
4786026,COMPLETED
65304784,CHARGEOFF
1363730,COMPLETED
1287908,CHARGEOFF
2276478,COMPLETED
3299165,COMPLETED
60025659,COMPLETED
68408026,COMPLETED
1196021,COMPLETED
63250137,COMPLETED
33150300,COMPLETED
78981185,CURRENT
20077759,COMPLETED
3239314,COMPLETED
66631732,CURRENT
69645368,COMPLETED
5184913,COMPLETED
59173249,COMPLETED
42161133,COMPLETED
23874995,COMPLETED
54484700,COMPLETED
44683441,COMPLETED
45834126,COMPLETED
60647103,COMPLETED
81386431,COMPLETED
1483519,COMPLETED
3383293,COMPLETED
70702441,CURRENT
1271488,COMPLETED
23904713,CURRENT
28752856,COMPLETED
44016945,COMPLETED
2826441,COMPLETED
65741167,COMPLETED
7087024,COMPLETED
64741738,CURRENT
77567621,COMPLETED
63887691,COMPLETED
40951654,COMPLETED
72763348,CURRENT
62225183,CURRENT
63448000,COMPLETED
31316536,COMPLETED
23825135,COMPLETED
11255293,COMPLETED
18474943,CURRENT
55080383,COMPLETED
70924554,COMPLETED
75273519,CHARGEOFF
48275305,COMPLETED
1286376,COMPLETED
68373783,CURRENT
2082113,COMPLETED
28783556,CHARGEOFF
37650889,COMPLETED
25967863,COMPLETED
75320265,CURRENT
1690306,COMPLETED
46476799,CURRENT
23934747,COMPLETED
74614997,COMPLETED
28654115,COMPLETED
6326977,COMPLETED
41388800,COMPLETED
78972463,COMPLETED
74212234,COMPLETED
4286451,COMPLETED
13097952,COMPLETED
70311755,CURRENT
11946080,COMPLETED
9755113,COMPLETED
70972201,CURRENT
60913097,COMPLETED
59432668,CURRENT
5788057,COMPLETED
69166707,COMPLETED
40400349,COMPLETED
18845520,CHARGEOFF
11357766,COMPLETED
59582329,CURRENT
77447510,CURRENT
27611201,CHARGEOFF
50606715,CURRENT
12976719,COMPLETED
76244612,CHARGEOFF
10616717,CURRENT
46786393,COMPLETED
74641131,CURRENT
55169428,COMPLETED
